Date: 2018.06.26
ZFIN ID	ZFIN Symbol	ZFIN Name	Mouse Symbol	Mouse Name	MGI ID	Gene ID	Evidence	Pub ID	
ZDB-GENE-061108-2	cylda	cylindromatosis (turban tumor syndrome), a	Cyld	CYLD lysine 63 deubiquitinase	MGI:1921506	74256	AA	ZDB-PUB-030905-1
ZDB-GENE-061108-2	cylda	cylindromatosis (turban tumor syndrome), a	Cyld	CYLD lysine 63 deubiquitinase	MGI:1921506	74256	AA	ZDB-PUB-150217-1
ZDB-GENE-061108-2	cylda	cylindromatosis (turban tumor syndrome), a	Cyld	CYLD lysine 63 deubiquitinase	MGI:1921506	74256	CL	ZDB-PUB-030905-1
ZDB-GENE-061108-3	nkd1	naked cuticle homolog 1 (Drosophila)	Nkd1	naked cuticle 1	MGI:2135954	93960	AA	ZDB-PUB-030905-1
ZDB-GENE-061108-3	nkd1	naked cuticle homolog 1 (Drosophila)	Nkd1	naked cuticle 1	MGI:2135954	93960	AA	ZDB-PUB-101004-30
ZDB-GENE-061108-3	nkd1	naked cuticle homolog 1 (Drosophila)	Nkd1	naked cuticle 1	MGI:2135954	93960	CL	ZDB-PUB-030905-1
ZDB-GENE-061108-4	nod2	nucleotide-binding oligomerization domain containing 2	Nod2	nucleotide-binding oligomerization domain containing 2	MGI:2429397	257632	AA	ZDB-PUB-071129-8
ZDB-GENE-061108-4	nod2	nucleotide-binding oligomerization domain containing 2	Nod2	nucleotide-binding oligomerization domain containing 2	MGI:2429397	257632	AA	ZDB-PUB-140513-209
ZDB-GENE-061108-4	nod2	nucleotide-binding oligomerization domain containing 2	Nod2	nucleotide-binding oligomerization domain containing 2	MGI:2429397	257632	AA	ZDB-PUB-150327-1
ZDB-GENE-061108-4	nod2	nucleotide-binding oligomerization domain containing 2	Nod2	nucleotide-binding oligomerization domain containing 2	MGI:2429397	257632	CL	ZDB-PUB-030905-1
ZDB-GENE-061108-4	nod2	nucleotide-binding oligomerization domain containing 2	Nod2	nucleotide-binding oligomerization domain containing 2	MGI:2429397	257632	OT	ZDB-PUB-140513-209
ZDB-GENE-061109-1	adcy2a	adenylate cyclase 2a	Adcy2	adenylate cyclase 2	MGI:99676	210044	AA	ZDB-PUB-030905-1
ZDB-GENE-061109-2	rbl2	retinoblastoma-like 2 (p130)	Rbl2	RB transcriptional corepressor like 2	MGI:105085	19651	AA	ZDB-PUB-030905-1
ZDB-GENE-061109-2	rbl2	retinoblastoma-like 2 (p130)	Rbl2	RB transcriptional corepressor like 2	MGI:105085	19651	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-100	ece1	endothelin converting enzyme 1	Ece1	endothelin converting enzyme 1	MGI:1101357	230857	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-100	ece1	endothelin converting enzyme 1	Ece1	endothelin converting enzyme 1	MGI:1101357	230857	AA	ZDB-PUB-140527-10
ZDB-GENE-061110-100	ece1	endothelin converting enzyme 1	Ece1	endothelin converting enzyme 1	MGI:1101357	230857	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-103	osbpl9	oxysterol binding protein-like 9	Osbpl9	oxysterol binding protein-like 9	MGI:1923784	100273	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-103	osbpl9	oxysterol binding protein-like 9	Osbpl9	oxysterol binding protein-like 9	MGI:1923784	100273	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-106	zdhhc15b	zinc finger, DHHC-type containing 15b	Zdhhc15	zinc finger, DHHC domain containing 15	MGI:1915336	108672	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-106	zdhhc15b	zinc finger, DHHC-type containing 15b	Zdhhc15	zinc finger, DHHC domain containing 15	MGI:1915336	108672	AA	ZDB-PUB-150623-9
ZDB-GENE-061110-106	zdhhc15b	zinc finger, DHHC-type containing 15b	Zdhhc15	zinc finger, DHHC domain containing 15	MGI:1915336	108672	CL	ZDB-PUB-100105-16
ZDB-GENE-061110-112	prickle2a	prickle homolog 2a	Prickle2	prickle planar cell polarity protein 2	MGI:1925144	243548	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-115	hps3	Hermansky-Pudlak syndrome 3	Hps3	HPS3, biogenesis of lysosomal organelles complex 2 subunit 1	MGI:2153839	12807	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-115	hps3	Hermansky-Pudlak syndrome 3	Hps3	HPS3, biogenesis of lysosomal organelles complex 2 subunit 1	MGI:2153839	12807	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-126	vps37c	vacuolar protein sorting 37 homolog C (S. cerevisiae)	Vps37c	vacuolar protein sorting 37C	MGI:2147661	107305	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-126	vps37c	vacuolar protein sorting 37 homolog C (S. cerevisiae)	Vps37c	vacuolar protein sorting 37C	MGI:2147661	107305	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-129	tent5ba	terminal nucleotidyltransferase 5ba	Tent5b	terminal nucleotidyltransferase 5B	MGI:2140500	100342	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-129	tent5ba	terminal nucleotidyltransferase 5ba	Tent5b	terminal nucleotidyltransferase 5B	MGI:2140500	100342	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-13	mindy3	MINDY lysine 48 deubiquitinase 3	Mindy3	MINDY lysine 48 deubiquitinase 3	MGI:1914210	66960	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-13	mindy3	MINDY lysine 48 deubiquitinase 3	Mindy3	MINDY lysine 48 deubiquitinase 3	MGI:1914210	66960	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-138	dnajb14	DnaJ (Hsp40) homolog, subfamily B, member 14	Dnajb14	DnaJ heat shock protein family (Hsp40) member B14	MGI:1917854	70604	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-16	ispd	isoprenoid synthase domain containing	Ispd	isoprenoid synthase domain containing	MGI:1923097	75847	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-16	ispd	isoprenoid synthase domain containing	Ispd	isoprenoid synthase domain containing	MGI:1923097	75847	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-19	zdhhc3b	zinc finger, DHHC-type containing 3b	Zdhhc3	zinc finger, DHHC domain containing 3	MGI:1926134	69035	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-19	zdhhc3b	zinc finger, DHHC-type containing 3b	Zdhhc3	zinc finger, DHHC domain containing 3	MGI:1926134	69035	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-19	zdhhc3b	zinc finger, DHHC-type containing 3b	Zdhhc3	zinc finger, DHHC domain containing 3	MGI:1926134	69035	PT	ZDB-PUB-030905-1
ZDB-GENE-061110-22	smpd5	sphingomyelin phosphodiesterase 5	Smpd5	sphingomyelin phosphodiesterase 5	MGI:3709877	100503915	AA	ZDB-PUB-090518-5
ZDB-GENE-061110-22	smpd5	sphingomyelin phosphodiesterase 5	Smpd5	sphingomyelin phosphodiesterase 5	MGI:3709877	100503915	AA	ZDB-PUB-100420-6
ZDB-GENE-061110-22	smpd5	sphingomyelin phosphodiesterase 5	Smpd5	sphingomyelin phosphodiesterase 5	MGI:3709877	100503915	AA	ZDB-PUB-170214-253
ZDB-GENE-061110-22	smpd5	sphingomyelin phosphodiesterase 5	Smpd5	sphingomyelin phosphodiesterase 5	MGI:3709877	100503915	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-34	zgc:154077	zgc:154077	D6Wsu163e	DNA segment, Chr 6, Wayne State University 163, expressed	MGI:107893	28040	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-34	zgc:154077	zgc:154077	D6Wsu163e	DNA segment, Chr 6, Wayne State University 163, expressed	MGI:107893	28040	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-43	nceh1b.1	neutral cholesterol ester hydrolase 1b, tandem duplicate 1	Nceh1	neutral cholesterol ester hydrolase 1	MGI:2443191	320024	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-43	nceh1b.1	neutral cholesterol ester hydrolase 1b, tandem duplicate 1	Nceh1	neutral cholesterol ester hydrolase 1	MGI:2443191	320024	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-49	gk5	glycerol kinase 5	Gk5	glycerol kinase 5 (putative)	MGI:2443336	235533	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-49	gk5	glycerol kinase 5	Gk5	glycerol kinase 5 (putative)	MGI:2443336	235533	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-52	mrps28	mitochondrial ribosomal protein S28	Mrps28	mitochondrial ribosomal protein S28	MGI:1913480	66230	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-55	wdr48a	WD repeat domain 48a	Wdr48	WD repeat domain 48	MGI:1914811	67561	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-55	wdr48a	WD repeat domain 48a	Wdr48	WD repeat domain 48	MGI:1914811	67561	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-61	ocrl	oculocerebrorenal syndrome of Lowe	Ocrl	OCRL, inositol polyphosphate-5-phosphatase	MGI:109589	320634	AA	ZDB-PUB-120111-6
ZDB-GENE-061110-61	ocrl	oculocerebrorenal syndrome of Lowe	Ocrl	OCRL, inositol polyphosphate-5-phosphatase	MGI:109589	320634	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-85	papss2a	3'-phosphoadenosine 5'-phosphosulfate synthase 2a	Papss2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	MGI:1330223	23972	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-85	papss2a	3'-phosphoadenosine 5'-phosphosulfate synthase 2a	Papss2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	MGI:1330223	23972	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-88	ubc	ubiquitin C	Ubc	ubiquitin C	MGI:98889	22190	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-88	ubc	ubiquitin C	Ubc	ubiquitin C	MGI:98889	22190	CL	ZDB-PUB-030905-1
ZDB-GENE-061110-94	zranb1b	zinc finger, RAN-binding domain containing 1b	Zranb1	zinc finger, RAN-binding domain containing 1	MGI:106441	360216	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-94	zranb1b	zinc finger, RAN-binding domain containing 1b	Zranb1	zinc finger, RAN-binding domain containing 1	MGI:106441	360216	AA	ZDB-PUB-140513-176
ZDB-GENE-061110-97	wdsub1	WD repeat, sterile alpha motif and U-box domain containing 1	Wdsub1	WD repeat, SAM and U-box domain containing 1	MGI:1919387	72137	AA	ZDB-PUB-030905-1
ZDB-GENE-061110-97	wdsub1	WD repeat, sterile alpha motif and U-box domain containing 1	Wdsub1	WD repeat, SAM and U-box domain containing 1	MGI:1919387	72137	CL	ZDB-PUB-030905-1
ZDB-GENE-061111-1	sdc4	syndecan 4	Sdc4	syndecan 4	MGI:1349164	20971	AA	ZDB-PUB-130309-19
ZDB-GENE-061114-1	tuba1c	tubulin, alpha 1c	Tuba1c	tubulin, alpha 1C	MGI:1095409	22146	AA	ZDB-PUB-030905-1
ZDB-GENE-061114-1	tuba1c	tubulin, alpha 1c	Tuba1c	tubulin, alpha 1C	MGI:1095409	22146	CL	ZDB-PUB-030905-1
ZDB-GENE-061116-1	foxe1	forkhead box E1	Foxe1	forkhead box E1	MGI:1353500	110805	AA	ZDB-PUB-070711-13
ZDB-GENE-061116-1	foxe1	forkhead box E1	Foxe1	forkhead box E1	MGI:1353500	110805	AA	ZDB-PUB-090616-16
ZDB-GENE-061116-1	foxe1	forkhead box E1	Foxe1	forkhead box E1	MGI:1353500	110805	CE	ZDB-PUB-150206-3
ZDB-GENE-061116-2	foxp3a	forkhead box P3a	Foxp3	forkhead box P3	MGI:1891436	20371	AA	ZDB-PUB-100317-19
ZDB-GENE-061116-2	foxp3a	forkhead box P3a	Foxp3	forkhead box P3	MGI:1891436	20371	AA	ZDB-PUB-170404-18
ZDB-GENE-061117-1	slc36a1	solute carrier family 36 (proton/amino acid symporter), member 1	Slc36a1	solute carrier family 36 (proton/amino acid symporter), member 1	MGI:2445299	215335	AA	ZDB-PUB-030905-1
ZDB-GENE-061117-1	slc36a1	solute carrier family 36 (proton/amino acid symporter), member 1	Slc36a1	solute carrier family 36 (proton/amino acid symporter), member 1	MGI:2445299	215335	CL	ZDB-PUB-030905-1
ZDB-GENE-061117-1	slc36a1	solute carrier family 36 (proton/amino acid symporter), member 1	Slc36a2	solute carrier family 36 (proton/amino acid symporter), member 2	MGI:1891430	246049	AA	ZDB-PUB-030905-1
ZDB-GENE-061117-1	slc36a1	solute carrier family 36 (proton/amino acid symporter), member 1	Slc36a2	solute carrier family 36 (proton/amino acid symporter), member 2	MGI:1891430	246049	CL	ZDB-PUB-030905-1
ZDB-GENE-061117-1	slc36a1	solute carrier family 36 (proton/amino acid symporter), member 1	Slc36a3	solute carrier family 36 (proton/amino acid symporter), member 3	MGI:2665001	215332	AA	ZDB-PUB-030905-1
ZDB-GENE-061117-1	slc36a1	solute carrier family 36 (proton/amino acid symporter), member 1	Slc36a3	solute carrier family 36 (proton/amino acid symporter), member 3	MGI:2665001	215332	CL	ZDB-PUB-030905-1
ZDB-GENE-061121-1	rnf166	ring finger protein 166	Rnf166	ring finger protein 166	MGI:1915968	68718	AA	ZDB-PUB-061108-1
ZDB-GENE-061121-1	rnf166	ring finger protein 166	Rnf166	ring finger protein 166	MGI:1915968	68718	CL	ZDB-PUB-061108-1
ZDB-GENE-061121-2	c18h3orf33	c18h3orf33 homolog (H. sapiens)	E130311K13Rik	RIKEN cDNA E130311K13 gene	MGI:3607716	329659	AA	ZDB-PUB-030905-1
ZDB-GENE-061121-2	c18h3orf33	c18h3orf33 homolog (H. sapiens)	E130311K13Rik	RIKEN cDNA E130311K13 gene	MGI:3607716	329659	CL	ZDB-PUB-061020-13
ZDB-GENE-061122-1	smcr8b	Smith-Magenis syndrome chromosome region, candidate 8b	Smcr8	Smith-Magenis syndrome chromosome region, candidate 8 homolog (human)	MGI:2444720	237782	AA	ZDB-PUB-030905-1
ZDB-GENE-061122-1	smcr8b	Smith-Magenis syndrome chromosome region, candidate 8b	Smcr8	Smith-Magenis syndrome chromosome region, candidate 8 homolog (human)	MGI:2444720	237782	CL	ZDB-PUB-030905-1
ZDB-GENE-061128-1	lrrc28	leucine rich repeat containing 28	Lrrc28	leucine rich repeat containing 28	MGI:1915689	67867	AA	ZDB-PUB-030905-1
ZDB-GENE-061128-1	lrrc28	leucine rich repeat containing 28	Lrrc28	leucine rich repeat containing 28	MGI:1915689	67867	CL	ZDB-PUB-030905-1
ZDB-GENE-061128-2	aldh1a3	aldehyde dehydrogenase 1 family, member A3	Aldh1a3	aldehyde dehydrogenase family 1, subfamily A3	MGI:1861722	56847	AA	ZDB-PUB-080124-13
ZDB-GENE-061128-2	aldh1a3	aldehyde dehydrogenase 1 family, member A3	Aldh1a3	aldehyde dehydrogenase family 1, subfamily A3	MGI:1861722	56847	AA	ZDB-PUB-080227-16
ZDB-GENE-061128-2	aldh1a3	aldehyde dehydrogenase 1 family, member A3	Aldh1a3	aldehyde dehydrogenase family 1, subfamily A3	MGI:1861722	56847	AA	ZDB-PUB-080613-1
ZDB-GENE-061128-2	aldh1a3	aldehyde dehydrogenase 1 family, member A3	Aldh1a3	aldehyde dehydrogenase family 1, subfamily A3	MGI:1861722	56847	AA	ZDB-PUB-130117-4
ZDB-GENE-061128-2	aldh1a3	aldehyde dehydrogenase 1 family, member A3	Aldh1a3	aldehyde dehydrogenase family 1, subfamily A3	MGI:1861722	56847	AA	ZDB-PUB-150513-1
ZDB-GENE-061128-2	aldh1a3	aldehyde dehydrogenase 1 family, member A3	Aldh1a3	aldehyde dehydrogenase family 1, subfamily A3	MGI:1861722	56847	CL	ZDB-PUB-080227-16
ZDB-GENE-061130-1	hcst	hematopoietic cell signal transducer	Hcst	hematopoietic cell signal transducer	MGI:1344360	23900	AA	ZDB-PUB-070907-4
ZDB-GENE-061130-2	tyrobp	TYRO protein tyrosine kinase binding protein	Tyrobp	TYRO protein tyrosine kinase binding protein	MGI:1277211	22177	AA	ZDB-PUB-070907-4
ZDB-GENE-061130-3	fcer1g	Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	MGI:95496	14127	AA	ZDB-PUB-070907-4
ZDB-GENE-061130-4	cd247	CD247 molecule	Cd247	CD247 antigen	MGI:88334	12503	AA	ZDB-PUB-070907-4
ZDB-GENE-061201-1	slc32a1	solute carrier family 32 (GABA vesicular transporter), member 1	Slc32a1	solute carrier family 32 (GABA vesicular transporter), member 1	MGI:1194488	22348	AA	ZDB-PUB-030905-1
ZDB-GENE-061201-1	slc32a1	solute carrier family 32 (GABA vesicular transporter), member 1	Slc32a1	solute carrier family 32 (GABA vesicular transporter), member 1	MGI:1194488	22348	CL	ZDB-PUB-030905-1
ZDB-GENE-061201-12	echdc3	enoyl CoA hydratase domain containing 3	Echdc3	enoyl Coenzyme A hydratase domain containing 3	MGI:1915106	67856	AA	ZDB-PUB-030905-1
ZDB-GENE-061201-18	zgc:158412	zgc:158412	1810046K07Rik	RIKEN cDNA 1810046K07 gene	MGI:1917059	69809	AA	ZDB-PUB-030905-1
ZDB-GENE-061201-18	zgc:158412	zgc:158412	1810046K07Rik	RIKEN cDNA 1810046K07 gene	MGI:1917059	69809	CL	ZDB-PUB-030905-1
ZDB-GENE-061201-27	s1pr5b	sphingosine-1-phosphate receptor 5b	S1pr5	sphingosine-1-phosphate receptor 5	MGI:2150641	94226	AA	ZDB-PUB-030905-1
ZDB-GENE-061201-27	s1pr5b	sphingosine-1-phosphate receptor 5b	S1pr5	sphingosine-1-phosphate receptor 5	MGI:2150641	94226	AA	ZDB-PUB-120910-3
ZDB-GENE-061201-27	s1pr5b	sphingosine-1-phosphate receptor 5b	S1pr5	sphingosine-1-phosphate receptor 5	MGI:2150641	94226	CL	ZDB-PUB-030905-1
ZDB-GENE-061201-39	neu3.1	sialidase 3 (membrane sialidase), tandem duplicate 1	Neu3	neuraminidase 3	MGI:1355305	50877	AA	ZDB-PUB-121012-23
ZDB-GENE-061201-6	lcor	ligand dependent nuclear receptor corepressor	Lcor	ligand dependent nuclear receptor corepressor	MGI:2443930	212391	AA	ZDB-PUB-030905-1
ZDB-GENE-061201-6	lcor	ligand dependent nuclear receptor corepressor	Lcor	ligand dependent nuclear receptor corepressor	MGI:2443930	212391	CL	ZDB-PUB-030905-1
ZDB-GENE-061201-60	calhm6	calcium homeostasis modulator family member 6	Calhm6	calcium homeostasis modulator family member 6	MGI:2443082	215900	AA	ZDB-PUB-030905-1
ZDB-GENE-061201-60	calhm6	calcium homeostasis modulator family member 6	Calhm6	calcium homeostasis modulator family member 6	MGI:2443082	215900	CL	ZDB-PUB-030905-1
ZDB-GENE-061201-63	fam98b	family with sequence similarity 98, member B	Fam98b	family with sequence similarity 98, member B	MGI:1915465	68215	AA	ZDB-PUB-030905-1
ZDB-GENE-061201-63	fam98b	family with sequence similarity 98, member B	Fam98b	family with sequence similarity 98, member B	MGI:1915465	68215	CL	ZDB-PUB-030905-1
ZDB-GENE-061201-8	sh3glb2a	SH3-domain GRB2-like endophilin B2a	Sh3glb2	SH3-domain GRB2-like endophilin B2	MGI:2385131	227700	AA	ZDB-PUB-030905-1
ZDB-GENE-061201-8	sh3glb2a	SH3-domain GRB2-like endophilin B2a	Sh3glb2	SH3-domain GRB2-like endophilin B2	MGI:2385131	227700	CL	ZDB-PUB-030905-1
ZDB-GENE-061204-1	large1	LARGE xylosyl- and glucuronyltransferase 1	Large1	LARGE xylosyl- and glucuronyltransferase 1	MGI:1342270	16795	AA	ZDB-PUB-050617-8
ZDB-GENE-061204-2	rorb	RAR-related orphan receptor B	Rorb	RAR-related orphan receptor beta	MGI:1343464	225998	AA	ZDB-PUB-070330-29
ZDB-GENE-061204-2	rorb	RAR-related orphan receptor B	Rorb	RAR-related orphan receptor beta	MGI:1343464	225998	AA	ZDB-PUB-120612-6
ZDB-GENE-061204-2	rorb	RAR-related orphan receptor B	Rorb	RAR-related orphan receptor beta	MGI:1343464	225998	AA	ZDB-PUB-150226-13
ZDB-GENE-061204-2	rorb	RAR-related orphan receptor B	Rorb	RAR-related orphan receptor beta	MGI:1343464	225998	PT	ZDB-PUB-150226-13
ZDB-GENE-061204-2	rorb	RAR-related orphan receptor B	Rorb	RAR-related orphan receptor beta	MGI:1343464	225998	PT	ZDB-PUB-170214-83
ZDB-GENE-061204-4	prtga	protogenin homolog a (Gallus gallus)	Prtg	protogenin	MGI:2444710	235472	AA	ZDB-PUB-060807-7
ZDB-GENE-061204-4	prtga	protogenin homolog a (Gallus gallus)	Prtg	protogenin	MGI:2444710	235472	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-11	ccdc13	coiled-coil domain containing 13	Ccdc13	coiled-coil domain containing 13	MGI:1920144	100502861	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-11	ccdc13	coiled-coil domain containing 13	Ccdc13	coiled-coil domain containing 13	MGI:1920144	100502861	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-13	nav2b	neuron navigator 2b	Nav2	neuron navigator 2	MGI:2183691	78286	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-13	nav2b	neuron navigator 2b	Nav2	neuron navigator 2	MGI:2183691	78286	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-15	mical2b	microtubule associated monooxygenase, calponin and LIM domain containing 2b	Mical2	microtubule associated monooxygenase, calponin and LIM domain containing 2	MGI:2444947	320878	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-15	mical2b	microtubule associated monooxygenase, calponin and LIM domain containing 2b	Mical2	microtubule associated monooxygenase, calponin and LIM domain containing 2	MGI:2444947	320878	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-16	si:ch211-214c7.5	si:ch211-214c7.5	1700067K01Rik	RIKEN cDNA 1700067K01 gene	MGI:1920703	73453	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-16	si:ch211-214c7.5	si:ch211-214c7.5	1700067K01Rik	RIKEN cDNA 1700067K01 gene	MGI:1920703	73453	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-17	pkn1a	protein kinase N1a	Pkn1	protein kinase N1	MGI:108022	320795	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-17	pkn1a	protein kinase N1a	Pkn1	protein kinase N1	MGI:108022	320795	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-19	tacr3l	tachykinin receptor 3-like	Tacr3	tachykinin receptor 3	MGI:892968	21338	AA	ZDB-PUB-120630-5
ZDB-GENE-061207-22	cd209	CD209 molecule	Cd209a	CD209a antigen	MGI:2157942	170786	AA	ZDB-PUB-150118-1
ZDB-GENE-061207-30	dhx34	DEAH (Asp-Glu-Ala-His) box polypeptide 34	Dhx34	DEAH (Asp-Glu-Ala-His) box polypeptide 34	MGI:1918973	71723	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-30	dhx34	DEAH (Asp-Glu-Ala-His) box polypeptide 34	Dhx34	DEAH (Asp-Glu-Ala-His) box polypeptide 34	MGI:1918973	71723	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-31	spred3	sprouty-related, EVH1 domain containing 3	Spred3	sprouty-related, EVH1 domain containing 3	MGI:2142186	101809	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-31	spred3	sprouty-related, EVH1 domain containing 3	Spred3	sprouty-related, EVH1 domain containing 3	MGI:2142186	101809	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-32	ogfrl1	opioid growth factor receptor-like 1	Ogfrl1	opioid growth factor receptor-like 1	MGI:1917405	70155	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-32	ogfrl1	opioid growth factor receptor-like 1	Ogfrl1	opioid growth factor receptor-like 1	MGI:1917405	70155	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-34	si:ch211-284b7.3	si:ch211-284b7.3	0610037L13Rik	RIKEN cDNA 0610037L13 gene	MGI:1921348	74098	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-34	si:ch211-284b7.3	si:ch211-284b7.3	0610037L13Rik	RIKEN cDNA 0610037L13 gene	MGI:1921348	74098	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-36	exoc3l1	exocyst complex component 3-like 1	Exoc3l	exocyst complex component 3-like	MGI:3041195	277978	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-36	exoc3l1	exocyst complex component 3-like 1	Exoc3l	exocyst complex component 3-like	MGI:3041195	277978	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-37	coq9	coenzyme Q9 homolog (S. cerevisiae)	Coq9	coenzyme Q9	MGI:1915164	67914	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-37	coq9	coenzyme Q9 homolog (S. cerevisiae)	Coq9	coenzyme Q9	MGI:1915164	67914	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-40	fndc5a	fibronectin type III domain containing 5a	Fndc5	fibronectin type III domain containing 5	MGI:1917614	384061	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-40	fndc5a	fibronectin type III domain containing 5a	Fndc5	fibronectin type III domain containing 5	MGI:1917614	384061	AA	ZDB-PUB-150615-2
ZDB-GENE-061207-40	fndc5a	fibronectin type III domain containing 5a	Fndc5	fibronectin type III domain containing 5	MGI:1917614	384061	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-40	fndc5a	fibronectin type III domain containing 5a	Fndc5	fibronectin type III domain containing 5	MGI:1917614	384061	CL	ZDB-PUB-150615-2
ZDB-GENE-061207-42	pkn2	protein kinase N2	Pkn2	protein kinase N2	MGI:109211	109333	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-42	pkn2	protein kinase N2	Pkn2	protein kinase N2	MGI:109211	109333	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-43	hfm1	HFM1, ATP-dependent DNA helicase homolog (S. cerevisiae)	Hfm1	HFM1, ATP-dependent DNA helicase homolog	MGI:3036246	330149	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-43	hfm1	HFM1, ATP-dependent DNA helicase homolog (S. cerevisiae)	Hfm1	HFM1, ATP-dependent DNA helicase homolog	MGI:3036246	330149	CL	ZDB-PUB-030905-1
ZDB-GENE-061207-53	lactbl1b	lactamase, beta-like 1b	Lactbl1	lactamase, beta-like 1	MGI:2448566	242707	AA	ZDB-PUB-030905-1
ZDB-GENE-061207-53	lactbl1b	lactamase, beta-like 1b	Lactbl1	lactamase, beta-like 1	MGI:2448566	242707	CL	ZDB-PUB-030905-1
